Date,Store,Series,UnitsSold,UnitPrice,SalesAmount
2024/3/16,Chicago,KD,7,124.26,869.82
2024/3/16,Chicago,Kyrie,4,119.93,479.72
2024/3/16,Houston,Luka,16,118.45,1895.2
2024/3/16,Houston,Jordan,10,154.02,1540.2
2024/3/16,Houston,LeBron,13,132.21,1718.73
2024/3/16,Houston,KD,14,139.42,1951.88
2024/3/16,Houston,Kyrie,5,126.06,630.3
2024/3/16,Miami,Luka,8,111.73,893.84
2024/3/16,Miami,Jordan,1,146.43,146.43
2024/3/16,Miami,LeBron,15,137.87,2068.05
2024/3/16,Miami,KD,19,138.49,2631.31
2024/3/16,Miami,Kyrie,9,124.78,1123.02
2024/3/17,New York,Luka,13,123.45,1604.85
2024/3/17,New York,Jordan,3,143.43,430.29
2024/3/17,New York,LeBron,20,138.59,2771.8
2024/3/17,New York,KD,5,138.12,690.6
2024/3/17,New York,Kyrie,18,132.64,2387.52
2024/3/17,Los Angeles,Luka,5,129.32,646.6
2024/3/17,Los Angeles,Jordan,1,150.4,150.4
2024/3/17,Los Angeles,LeBron,17,130.05,2210.85
2024/3/17,Los Angeles,KD,13,126.33,1642.29
2024/3/17,Los Angeles,Kyrie,15,121.86,1827.9
2024/3/17,Chicago,Luka,20,128.96,2579.2
2024/3/17,Chicago,Jordan,12,159.69,1916.28
2024/3/17,Chicago,LeBron,18,146.11,2629.98
2024/3/17,Chicago,KD,3,132.04,396.12
2024/3/17,Chicago,Kyrie,15,124.81,1872.15
2024/3/17,Houston,Luka,3,111.6,334.8
2024/3/17,Houston,Jordan,14,147.69,2067.66
2024/3/17,Houston,LeBron,12,149.54,1794.48
2024/3/17,Houston,KD,15,127.89,1918.35
2024/3/17,Houston,Kyrie,20,116.71,2334.2
2024/3/17,Miami,Luka,7,124.8,873.6
2024/3/17,Miami,Jordan,12,156.25,1875
2024/3/17,Miami,LeBron,3,148.59,445.77
2024/3/17,Miami,KD,5,138.98,694.9
2024/3/17,Miami,Kyrie,2,124.69,249.38
2024/3/18,New York,Luka,0,110.78,0
2024/3/18,New York,Jordan,20,146.24,2924.8
2024/3/18,New York,LeBron,15,143.54,2153.1
2024/3/18,New York,KD,16,138.4,2214.4
2024/3/18,New York,Kyrie,13,122.01,1586.13
2024/3/18,Los Angeles,Luka,11,117.28,1290.08
2024/3/18,Los Angeles,Jordan,19,141.73,2692.87
2024/3/18,Los Angeles,LeBron,14,146.52,2051.28
2024/3/18,Los Angeles,KD,16,120.39,1926.24
2024/3/18,Los Angeles,Kyrie,11,120.32,1323.52
2024/3/18,Chicago,Luka,11,124.57,1370.27
2024/3/18,Chicago,Jordan,20,156.76,3135.2
2024/3/18,Chicago,LeBron,0,141.75,0
2024/3/18,Chicago,KD,19,132.61,2519.59
2024/3/18,Chicago,Kyrie,9,116.1,1044.9
2024/3/18,Houston,Luka,15,129.03,1935.45
2024/3/18,Houston,Jordan,7,157.41,1101.87
2024/3/18,Houston,LeBron,4,140.21,560.84
2024/3/18,Houston,KD,20,134.14,2682.8
2024/3/18,Houston,Kyrie,12,131.08,1572.96
2024/3/18,Miami,Luka,17,126.99,2158.83
2024/3/18,Miami,Jordan,12,154.67,1856.04
2024/3/18,Miami,LeBron,1,140.28,140.28
2024/3/18,Miami,KD,19,125.31,2380.89
2024/3/18,Miami,Kyrie,4,128.54,514.16
2024/3/19,New York,Luka,13,122.53,1592.89
2024/3/19,New York,Jordan,4,159.46,637.84
2024/3/19,New York,LeBron,12,146.85,1762.2
2024/3/19,New York,KD,9,120.23,1082.07
2024/3/19,New York,Kyrie,0,115.14,0
2024/3/19,Los Angeles,Luka,2,115.57,231.14
2024/3/19,Los Angeles,Jordan,16,157.87,2525.92
2024/3/19,Los Angeles,LeBron,6,139.3,835.8
2024/3/19,Los Angeles,KD,11,132.13,1453.43
2024/3/19,Los Angeles,Kyrie,10,125.24,1252.4
2024/3/19,Chicago,Luka,20,114.04,2280.8
2024/3/19,Chicago,Jordan,14,150.31,2104.34
2024/3/19,Chicago,LeBron,10,137.31,1373.1
2024/3/19,Chicago,KD,3,125.01,375.03
2024/3/19,Chicago,Kyrie,20,123.3,2466
2024/3/19,Houston,Luka,5,126.47,632.35
2024/3/19,Houston,Jordan,12,141.16,1693.92
2024/3/19,Houston,LeBron,13,139.23,1809.99
2024/3/19,Houston,KD,4,130.04,520.16
2024/3/19,Houston,Kyrie,11,126.08,1386.88
2024/3/19,Miami,Luka,20,127.57,2551.4
2024/3/19,Miami,Jordan,9,152.84,1375.56
2024/3/19,Miami,LeBron,19,131.46,2497.74
2024/3/19,Miami,KD,14,123.88,1734.32
2024/3/19,Miami,Kyrie,19,123.05,2337.95
2024/3/20,New York,Luka,13,129.25,1680.25
2024/3/20,New York,Jordan,9,143.97,1295.73
2024/3/20,New York,LeBron,19,139.21,2644.99
2024/3/20,New York,KD,16,135.14,2162.24
2024/3/20,New York,Kyrie,19,128.4,2439.6
2024/3/20,Los Angeles,Luka,8,110.75,886
2024/3/20,Los Angeles,Jordan,4,143.64,574.56
2024/3/20,Los Angeles,LeBron,17,142.54,2423.18
2024/3/20,Los Angeles,KD,0,134.07,0
2024/3/20,Los Angeles,Kyrie,20,126.12,2522.4
2024/3/20,Chicago,Luka,1,120.36,120.36
2024/3/20,Chicago,Jordan,19,141.48,2688.12
2024/3/20,Chicago,LeBron,4,140.53,562.12
2024/3/20,Chicago,KD,1,131.99,131.99
2024/3/20,Chicago,Kyrie,20,120.09,2401.8
2024/3/20,Houston,Luka,4,121.19,484.76
2024/3/20,Houston,Jordan,19,144.49,2745.31
2024/3/20,Houston,LeBron,14,140.86,1972.04
2024/3/20,Houston,KD,15,126.73,1900.95
2024/3/20,Houston,Kyrie,7,130.01,910.07
2024/3/20,Miami,Luka,1,125.43,125.43
2024/3/20,Miami,Jordan,3,158.36,475.08
2024/3/20,Miami,LeBron,19,138.84,2637.96
2024/3/20,Miami,KD,13,134.16,1744.08
2024/3/20,Miami,Kyrie,16,125.93,2014.88
2024/3/21,New York,Luka,0,120.58,0
2024/3/21,New York,Jordan,11,140.58,1546.38
2024/3/21,New York,LeBron,7,148.67,1040.69
2024/3/21,New York,KD,10,137.37,1373.7
2024/3/21,New York,Kyrie,18,133.22,2397.96
2024/3/21,Los Angeles,Luka,3,121.69,365.07
2024/3/21,Los Angeles,Jordan,17,145.28,2469.76
2024/3/21,Los Angeles,LeBron,0,145.62,0
2024/3/21,Los Angeles,KD,1,126.69,126.69
2024/3/21,Los Angeles,Kyrie,8,115.03,920.24
2024/3/21,Chicago,Luka,10,125.26,1252.6
2024/3/21,Chicago,Jordan,18,149.31,2687.58
2024/3/21,Chicago,LeBron,9,130.26,1172.34
2024/3/21,Chicago,KD,12,130.75,1569
2024/3/21,Chicago,Kyrie,10,116.66,1166.6
2024/3/21,Houston,Luka,3,115.05,345.15
2024/3/21,Houston,Jordan,17,153.06,2602.02
2024/3/21,Houston,LeBron,13,143.99,1871.87
2024/3/21,Houston,KD,18,128.93,2320.74
2024/3/21,Houston,Kyrie,14,126.31,1768.34
2024/3/21,Miami,Luka,13,116.14,1509.82
2024/3/21,Miami,Jordan,3,155.55,466.65
2024/3/21,Miami,LeBron,9,132.43,1191.87
2024/3/21,Miami,KD,15,130.45,1956.75
2024/3/21,Miami,Kyrie,6,123.69,742.14
2024/3/22,New York,Luka,2,112.33,224.66
2024/3/22,New York,Jordan,8,155.42,1243.36
2024/3/22,New York,LeBron,1,130.09,130.09
2024/3/22,New York,KD,13,125.96,1637.48
2024/3/22,New York,Kyrie,7,115.87,811.09
2024/3/22,Los Angeles,Luka,12,123.53,1482.36
2024/3/22,Los Angeles,Jordan,7,140.49,983.43
2024/3/22,Los Angeles,LeBron,6,136.36,818.16
2024/3/22,Los Angeles,KD,6,123.83,742.98
2024/3/22,Los Angeles,Kyrie,9,116.96,1052.64
2024/3/22,Chicago,Luka,19,122.35,2324.65
2024/3/22,Chicago,Jordan,18,152.66,2747.88
2024/3/22,Chicago,LeBron,18,130.09,2341.62
2024/3/22,Chicago,KD,8,125.77,1006.16
2024/3/22,Chicago,Kyrie,19,124.09,2357.71
2024/3/22,Houston,Luka,16,123.07,1969.12
2024/3/22,Houston,Jordan,12,148.54,1782.48
2024/3/22,Houston,LeBron,0,140.6,0
2024/3/22,Houston,KD,9,123.95,1115.55
2024/3/22,Houston,Kyrie,9,132.84,1195.56
2024/3/22,Miami,Luka,4,113.07,452.28
2024/3/22,Miami,Jordan,3,153.03,459.09
2024/3/22,Miami,LeBron,4,148.75,595
2024/3/22,Miami,KD,9,121.49,1093.41
2024/3/22,Miami,Kyrie,4,123.56,494.24
2024/3/23,New York,Luka,12,112.63,1351.56
2024/3/23,New York,Jordan,17,156.29,2656.93
2024/3/23,New York,LeBron,1,144.12,144.12
2024/3/23,New York,KD,8,128.05,1024.4
2024/3/23,New York,Kyrie,5,134.39,671.95
2024/3/23,Los Angeles,Luka,1,110.71,110.71
2024/3/23,Los Angeles,Jordan,19,159.6,3032.4
2024/3/23,Los Angeles,LeBron,14,145.22,2033.08
2024/3/23,Los Angeles,KD,2,139.77,279.54
2024/3/23,Los Angeles,Kyrie,19,119.12,2263.28
2024/3/23,Chicago,Luka,14,112.46,1574.44
2024/3/23,Chicago,Jordan,13,159.22,2069.86
2024/3/23,Chicago,LeBron,3,146.81,440.43
2024/3/23,Chicago,KD,19,138.63,2633.97
2024/3/23,Chicago,Kyrie,3,116.35,349.05
2024/3/23,Houston,Luka,18,126.39,2275.02
2024/3/23,Houston,Jordan,14,152.3,2132.2
2024/3/23,Houston,LeBron,11,149.38,1643.18
2024/3/23,Houston,KD,11,136.09,1496.99
2024/3/23,Houston,Kyrie,19,127.61,2424.59
2024/3/23,Miami,Luka,15,125.3,1879.5
2024/3/23,Miami,Jordan,4,157.8,631.2
2024/3/23,Miami,LeBron,2,137.6,275.2
2024/3/23,Miami,KD,7,120.39,842.73
2024/3/23,Miami,Kyrie,7,131.83,922.81
2024/3/24,New York,Luka,16,112.28,1796.48
2024/3/24,New York,Jordan,5,159.9,799.5
2024/3/24,New York,LeBron,19,144.23,2740.37
2024/3/24,New York,KD,0,134.07,0
2024/3/24,New York,Kyrie,10,134.03,1340.3
2024/3/24,Los Angeles,Luka,6,124.08,744.48
2024/3/24,Los Angeles,Jordan,20,140.72,2814.4
2024/3/24,Los Angeles,LeBron,9,135.28,1217.52
2024/3/24,Los Angeles,KD,1,136.77,136.77
2024/3/24,Los Angeles,Kyrie,16,130.5,2088
2024/3/24,Chicago,Luka,3,128.21,384.63
2024/3/24,Chicago,Jordan,0,146.17,0
2024/3/24,Chicago,LeBron,0,132.5,0
2024/3/24,Chicago,KD,0,130.93,0
2024/3/24,Chicago,Kyrie,3,126.15,378.45
2024/3/24,Houston,Luka,15,129.14,1937.1
2024/3/24,Houston,Jordan,2,150.42,300.84
2024/3/24,Houston,LeBron,8,136.13,1089.04
2024/3/24,Houston,KD,3,138.49,415.47
2024/3/24,Houston,Kyrie,0,125.74,0
2024/3/24,Miami,Luka,10,120.7,1207
2024/3/24,Miami,Jordan,0,149.4,0
2024/3/24,Miami,LeBron,8,147.18,1177.44
2024/3/24,Miami,KD,12,120.27,1443.24
2024/3/24,Miami,Kyrie,17,118.07,2007.19
2024/3/25,New York,Luka,16,120.49,1927.84
2024/3/25,New York,Jordan,5,147.85,739.25
2024/3/25,New York,LeBron,4,145.57,582.28
2024/3/25,New York,KD,7,134.69,942.83
2024/3/25,New York,Kyrie,15,126.24,1893.6
2024/3/25,Los Angeles,Luka,0,128.99,0
2024/3/25,Los Angeles,Jordan,14,150.8,2111.2
2024/3/25,Los Angeles,LeBron,5,141.78,708.9
2024/3/25,Los Angeles,KD,13,122.12,1587.56
2024/3/25,Los Angeles,Kyrie,10,115.44,1154.4
2024/3/25,Chicago,Luka,0,112.88,0
2024/3/25,Chicago,Jordan,9,156.69,1410.21
2024/3/25,Chicago,LeBron,10,131.01,1310.1
2024/3/25,Chicago,KD,2,134.18,268.36
2024/3/25,Chicago,Kyrie,13,123.76,1608.88
2024/3/25,Houston,Luka,5,111.81,559.05
2024/3/25,Houston,Jordan,0,156.9,0
2024/3/25,Houston,LeBron,9,135.92,1223.28
2024/3/25,Houston,KD,9,121.35,1092.15
2024/3/25,Houston,Kyrie,20,126.52,2530.4
2024/3/25,Miami,Luka,18,126.97,2285.46
2024/3/25,Miami,Jordan,12,146.32,1755.84
2024/3/25,Miami,LeBron,13,144.2,1874.6
2024/3/25,Miami,KD,2,122.86,245.72
2024/3/25,Miami,Kyrie,6,133.55,801.3
2024/3/26,New York,Luka,7,125.16,876.12
2024/3/26,New York,Jordan,12,150.79,1809.48
2024/3/26,New York,LeBron,8,132.53,1060.24
2024/3/26,New York,KD,1,128.72,128.72
2024/3/26,New York,Kyrie,3,125.54,376.62
2024/3/26,Los Angeles,Luka,11,128.98,1418.78
2024/3/26,Los Angeles,Jordan,19,150.37,2857.03
2024/3/26,Los Angeles,LeBron,20,141.54,2830.8
2024/3/26,Los Angeles,KD,13,139.32,1811.16
2024/3/26,Los Angeles,Kyrie,17,124.2,2111.4
2024/3/26,Chicago,Luka,10,114.1,1141
2024/3/26,Chicago,Jordan,2,152.55,305.1
2024/3/26,Chicago,LeBron,5,143.2,716
2024/3/26,Chicago,KD,0,132.88,0
2024/3/26,Chicago,Kyrie,17,117.44,1996.48
2024/3/26,Houston,Luka,6,115.03,690.18
2024/3/26,Houston,Jordan,17,142.9,2429.3
2024/3/26,Houston,LeBron,1,131.22,131.22
2024/3/26,Houston,KD,20,127.17,2543.4
2024/3/26,Houston,Kyrie,11,133.87,1472.57
2024/3/26,Miami,Luka,15,118.77,1781.55
2024/3/26,Miami,Jordan,20,149.91,2998.2
2024/3/26,Miami,LeBron,12,141.57,1698.84
2024/3/26,Miami,KD,7,131.72,922.04
2024/3/26,Miami,Kyrie,0,124.56,0
2024/3/27,New York,Luka,11,119.29,1312.19
2024/3/27,New York,Jordan,4,149.69,598.76
2024/3/27,New York,LeBron,3,134.39,403.17
2024/3/27,New York,KD,4,136.95,547.8
2024/3/27,New York,Kyrie,16,131.88,2110.08
2024/3/27,Los Angeles,Luka,15,129.76,1946.4
2024/3/27,Los Angeles,Jordan,0,144.73,0
2024/3/27,Los Angeles,LeBron,18,131.22,2361.96
2024/3/27,Los Angeles,KD,12,128.41,1540.92
2024/3/27,Los Angeles,Kyrie,19,115.02,2185.38
2024/3/27,Chicago,Luka,7,129.1,903.7
2024/3/27,Chicago,Jordan,15,142.43,2136.45
2024/3/27,Chicago,LeBron,19,147.53,2803.07
2024/3/27,Chicago,KD,15,128.12,1921.8
2024/3/27,Chicago,Kyrie,6,115.9,695.4
2024/3/27,Houston,Luka,19,129.35,2457.65
2024/3/27,Houston,Jordan,18,156.42,2815.56
2024/3/27,Houston,LeBron,20,131.22,2624.4
2024/3/27,Houston,KD,1,130.79,130.79
2024/3/27,Houston,Kyrie,16,130.58,2089.28
2024/3/27,Miami,Luka,18,121.92,2194.56
2024/3/27,Miami,Jordan,19,151.25,2873.75
2024/3/27,Miami,LeBron,16,140.45,2247.2
2024/3/27,Miami,KD,19,121.69,2312.11
2024/3/27,Miami,Kyrie,1,127.39,127.39
2024/3/28,New York,Luka,6,116.93,701.58
2024/3/28,New York,Jordan,4,141.83,567.32
2024/3/28,New York,LeBron,15,139.03,2085.45
2024/3/28,New York,KD,20,139.26,2785.2
2024/3/28,New York,Kyrie,8,121.99,975.92
2024/3/28,Los Angeles,Luka,13,121.53,1579.89
2024/3/28,Los Angeles,Jordan,5,142.41,712.05
2024/3/28,Los Angeles,LeBron,2,134.12,268.24
2024/3/28,Los Angeles,KD,11,123.56,1359.16
2024/3/28,Los Angeles,Kyrie,3,124.63,373.89
2024/3/28,Chicago,Luka,5,125.31,626.55
2024/3/28,Chicago,Jordan,18,146.19,2631.42
2024/3/28,Chicago,LeBron,7,139.22,974.54
2024/3/28,Chicago,KD,16,125.18,2002.88
2024/3/28,Chicago,Kyrie,8,116.84,934.72
2024/3/28,Houston,Luka,0,128.42,0
2024/3/28,Houston,Jordan,19,156.23,2968.37
2024/3/28,Houston,LeBron,1,142.44,142.44
2024/3/28,Houston,KD,0,130.21,0
2024/3/28,Houston,Kyrie,10,129.51,1295.1
2024/3/28,Miami,Luka,8,114.64,917.12
2024/3/28,Miami,Jordan,6,143.98,863.88
2024/3/28,Miami,LeBron,20,138.46,2769.2
2024/3/28,Miami,KD,15,127.13,1906.95
2024/3/28,Miami,Kyrie,18,122.09,2197.62
2024/3/29,New York,Luka,14,116.04,1624.56
2024/3/29,New York,Jordan,17,154.91,2633.47
2024/3/29,New York,LeBron,7,143.86,1007.02
2024/3/29,New York,KD,3,121.29,363.87
2024/3/29,New York,Kyrie,0,133.36,0
2024/3/29,Los Angeles,Luka,5,110.63,553.15
2024/3/29,Los Angeles,Jordan,13,153.34,1993.42
2024/3/29,Los Angeles,LeBron,20,142.75,2855
2024/3/29,Los Angeles,KD,10,122.17,1221.7
2024/3/29,Los Angeles,Kyrie,19,129.44,2459.36
2024/3/29,Chicago,Luka,6,116.2,697.2
2024/3/29,Chicago,Jordan,17,148.28,2520.76
2024/3/29,Chicago,LeBron,16,147.64,2362.24
2024/3/29,Chicago,KD,9,132.67,1194.03
2024/3/29,Chicago,Kyrie,3,131.49,394.47
2024/3/29,Houston,Luka,17,116.47,1979.99
2024/3/29,Houston,Jordan,1,144.65,144.65
2024/3/29,Houston,LeBron,8,139.17,1113.36
2024/3/29,Houston,KD,10,139.71,1397.1
2024/3/29,Houston,Kyrie,18,125.99,2267.82
2024/3/29,Miami,Luka,17,110.44,1877.48
2024/3/29,Miami,Jordan,14,141.43,1980.02
2024/3/29,Miami,LeBron,16,133.4,2134.4
2024/3/29,Miami,KD,18,124.98,2249.64
2024/3/29,Miami,Kyrie,3,134.01,402.03
2024/3/30,New York,Luka,4,112.89,451.56
2024/3/30,New York,Jordan,3,159.72,479.16
2024/3/30,New York,LeBron,8,144.99,1159.92
2024/3/30,New York,KD,14,129.31,1810.34
2024/3/30,New York,Kyrie,11,131.04,1441.44
2024/3/30,Los Angeles,Luka,20,111.89,2237.8
2024/3/30,Los Angeles,Jordan,6,147.68,886.08
2024/3/30,Los Angeles,LeBron,5,131.2,656
2024/3/30,Los Angeles,KD,13,123.99,1611.87
2024/3/30,Los Angeles,Kyrie,6,125.02,750.12
2024/3/30,Chicago,Luka,14,120.9,1692.6
2024/3/30,Chicago,Jordan,17,157.73,2681.41
2024/3/30,Chicago,LeBron,9,132.37,1191.33
2024/3/30,Chicago,KD,8,130.62,1044.96
2024/3/30,Chicago,Kyrie,9,127.17,1144.53
2024/3/30,Houston,Luka,5,122.13,610.65
2024/3/30,Houston,Jordan,6,156.44,938.64
2024/3/30,Houston,LeBron,13,140.15,1821.95
2024/3/30,Houston,KD,2,122.25,244.5
2024/3/30,Houston,Kyrie,1,122.13,122.13
2024/3/30,Miami,Luka,17,110.36,1876.12
2024/3/30,Miami,Jordan,15,150.58,2258.7
2024/3/30,Miami,LeBron,1,134.36,134.36
2024/3/30,Miami,KD,12,124.62,1495.44
2024/3/30,Miami,Kyrie,4,115.17,460.68
2024/3/31,New York,Luka,19,118.86,2258.34
2024/3/31,New York,Jordan,1,140.77,140.77
2024/3/31,New York,LeBron,10,144.08,1440.8
2024/3/31,New York,KD,10,125.29,1252.9
2024/3/31,New York,Kyrie,19,133.25,2531.75
2024/3/31,Los Angeles,Luka,13,115.17,1497.21
2024/3/31,Los Angeles,Jordan,10,144.55,1445.5
2024/3/31,Los Angeles,LeBron,4,131.03,524.12
2024/3/31,Los Angeles,KD,13,130.18,1692.34
2024/3/31,Los Angeles,Kyrie,6,129.4,776.4
2024/3/31,Chicago,Luka,4,126.08,504.32
2024/3/31,Chicago,Jordan,12,159.19,1910.28
2024/3/31,Chicago,LeBron,16,136.42,2182.72
2024/3/31,Chicago,KD,7,134.03,938.21
2024/3/31,Chicago,Kyrie,19,130.26,2474.94
2024/3/31,Houston,Luka,6,128.91,773.46
2024/3/31,Houston,Jordan,7,145.67,1019.69
2024/3/31,Houston,LeBron,0,140.98,0
2024/3/31,Houston,KD,19,129.14,2453.66
2024/3/31,Houston,Kyrie,15,120.56,1808.4
2024/3/31,Miami,Luka,5,114.87,574.35
2024/3/31,Miami,Jordan,11,152.82,1681.02
2024/3/31,Miami,LeBron,12,135.9,1630.8
2024/3/31,Miami,KD,6,128.79,772.74
2024/3/31,Miami,Kyrie,6,120.67,724.02
2024/4/1,New York,Luka,18,129.1,2323.8
2024/4/1,New York,Jordan,10,146.89,1468.9
2024/4/1,New York,LeBron,14,130.02,1820.28
2024/4/1,New York,KD,12,131,1572
2024/4/1,New York,Kyrie,10,133.69,1336.9
2024/4/1,Los Angeles,Luka,3,120.62,361.86
2024/4/1,Los Angeles,Jordan,18,153.13,2756.34
2024/4/1,Los Angeles,LeBron,15,144.25,2163.75
2024/4/1,Los Angeles,KD,17,139.58,2372.86
2024/4/1,Los Angeles,Kyrie,18,131.77,2371.86
2024/4/1,Chicago,Luka,16,112.6,1801.6
2024/4/1,Chicago,Jordan,18,156.63,2819.34
2024/4/1,Chicago,LeBron,10,144.04,1440.4
2024/4/1,Chicago,KD,0,129.03,0
2024/4/1,Chicago,Kyrie,10,124.85,1248.5
2024/4/1,Houston,Luka,19,120.27,2285.13
2024/4/1,Houston,Jordan,5,159.06,795.3
2024/4/1,Houston,LeBron,20,137.21,2744.2
2024/4/1,Houston,KD,18,120.72,2172.96
2024/4/1,Houston,Kyrie,18,126.1,2269.8
2024/4/1,Miami,Luka,19,120.81,2295.39
2024/4/1,Miami,Jordan,11,142.2,1564.2
2024/4/1,Miami,LeBron,15,133.29,1999.35
2024/4/1,Miami,KD,20,134.43,2688.6
2024/4/1,Miami,Kyrie,20,134.29,2685.8
2024/4/2,New York,Luka,9,115.08,1035.72
2024/4/2,New York,Jordan,5,140.24,701.2
2024/4/2,New York,LeBron,12,142.25,1707
2024/4/2,New York,KD,11,138.03,1518.33
2024/4/2,New York,Kyrie,15,123.54,1853.1
2024/4/2,Los Angeles,Luka,2,123.77,247.54
2024/4/2,Los Angeles,Jordan,16,155.35,2485.6
2024/4/2,Los Angeles,LeBron,15,137.07,2056.05
2024/4/2,Los Angeles,KD,13,129.85,1688.05
2024/4/2,Los Angeles,Kyrie,3,125.52,376.56
2024/4/2,Chicago,Luka,13,129.54,1684.02
2024/4/2,Chicago,Jordan,16,150.16,2402.56
2024/4/2,Chicago,LeBron,20,130.62,2612.4
2024/4/2,Chicago,KD,4,130.96,523.84
2024/4/2,Chicago,Kyrie,19,125.08,2376.52
2024/4/2,Houston,Luka,18,122.11,2197.98
2024/4/2,Houston,Jordan,19,155.66,2957.54
2024/4/2,Houston,LeBron,17,140.32,2385.44
2024/4/2,Houston,KD,3,132.45,397.35
2024/4/2,Houston,Kyrie,7,123.64,865.48
2024/4/2,Miami,Luka,5,122.24,611.2
2024/4/2,Miami,Jordan,11,152.57,1678.27
2024/4/2,Miami,LeBron,5,137.97,689.85
2024/4/2,Miami,KD,7,138.42,968.94
2024/4/2,Miami,Kyrie,17,134.39,2284.63
2024/4/3,New York,Luka,5,110.78,553.9
2024/4/3,New York,Jordan,2,145.53,291.06
2024/4/3,New York,LeBron,6,131.52,789.12
2024/4/3,New York,KD,1,128.47,128.47
2024/4/3,New York,Kyrie,13,118.27,1537.51
2024/4/3,Los Angeles,Luka,17,119.3,2028.1
2024/4/3,Los Angeles,Jordan,13,148.48,1930.24
2024/4/3,Los Angeles,LeBron,7,138.03,966.21
2024/4/3,Los Angeles,KD,13,125.28,1628.64
2024/4/3,Los Angeles,Kyrie,7,119.8,838.6
2024/4/3,Chicago,Luka,3,115.54,346.62
2024/4/3,Chicago,Jordan,3,158.77,476.31
2024/4/3,Chicago,LeBron,5,132.45,662.25
2024/4/3,Chicago,KD,8,131,1048
2024/4/3,Chicago,Kyrie,9,128.82,1159.38
2024/4/3,Houston,Luka,8,123.56,988.48
2024/4/3,Houston,Jordan,13,147.86,1922.18
2024/4/3,Houston,LeBron,16,143.77,2300.32
2024/4/3,Houston,KD,10,138.33,1383.3
2024/4/3,Houston,Kyrie,16,118.28,1892.48
2024/4/3,Miami,Luka,8,120.35,962.8
2024/4/3,Miami,Jordan,6,155.73,934.38
2024/4/3,Miami,LeBron,18,144.94,2608.92
2024/4/3,Miami,KD,0,138.95,0
2024/4/3,Miami,Kyrie,17,116.69,1983.73
2024/4/4,New York,Luka,9,119.14,1072.26
2024/4/4,New York,Jordan,15,148.77,2231.55
2024/4/4,New York,LeBron,16,143.93,2302.88
2024/4/4,New York,KD,18,122.76,2209.68
2024/4/4,New York,Kyrie,20,123.38,2467.6
2024/4/4,Los Angeles,Luka,3,118.71,356.13
2024/4/4,Los Angeles,Jordan,13,144.21,1874.73
2024/4/4,Los Angeles,LeBron,4,131.88,527.52
2024/4/4,Los Angeles,KD,20,123.91,2478.2
2024/4/4,Los Angeles,Kyrie,14,133.63,1870.82
2024/4/4,Chicago,Luka,16,123.88,1982.08
2024/4/4,Chicago,Jordan,10,142.6,1426
2024/4/4,Chicago,LeBron,17,140.09,2381.53
2024/4/4,Chicago,KD,9,121.57,1094.13
2024/4/4,Chicago,Kyrie,9,120.34,1083.06
2024/4/4,Houston,Luka,13,118.42,1539.46
2024/4/4,Houston,Jordan,4,147.02,588.08
2024/4/4,Houston,LeBron,16,133.74,2139.84
2024/4/4,Houston,KD,11,123.39,1357.29
2024/4/4,Houston,Kyrie,3,127.84,383.52
2024/4/4,Miami,Luka,13,117.71,1530.23
2024/4/4,Miami,Jordan,14,151.62,2122.68
2024/4/4,Miami,LeBron,15,145.37,2180.55
2024/4/4,Miami,KD,1,124.56,124.56
2024/4/4,Miami,Kyrie,14,121.09,1695.26
2024/4/5,New York,Luka,18,123.4,2221.2
2024/4/5,New York,Jordan,8,142.44,1139.52
2024/4/5,New York,LeBron,4,143.9,575.6
2024/4/5,New York,KD,13,123.74,1608.62
2024/4/5,New York,Kyrie,15,118.13,1771.95
2024/4/5,Los Angeles,Luka,14,114.56,1603.84
2024/4/5,Los Angeles,Jordan,11,150.82,1659.02
2024/4/5,Los Angeles,LeBron,8,130.43,1043.44
2024/4/5,Los Angeles,KD,0,136.91,0
2024/4/5,Los Angeles,Kyrie,8,125.27,1002.16
2024/4/5,Chicago,Luka,4,113.97,455.88
2024/4/5,Chicago,Jordan,4,150.37,601.48
2024/4/5,Chicago,LeBron,3,135.67,407.01
2024/4/5,Chicago,KD,4,134.67,538.68
2024/4/5,Chicago,Kyrie,0,126.83,0
2024/4/5,Houston,Luka,4,120.71,482.84
2024/4/5,Houston,Jordan,14,151.24,2117.36
2024/4/5,Houston,LeBron,18,140.2,2523.6
2024/4/5,Houston,KD,3,126.9,380.7
2024/4/5,Houston,Kyrie,14,125.04,1750.56
2024/4/5,Miami,Luka,14,111.89,1566.46
2024/4/5,Miami,Jordan,9,143.78,1294.02
2024/4/5,Miami,LeBron,12,149.05,1788.6
2024/4/5,Miami,KD,16,133.2,2131.2
2024/4/5,Miami,Kyrie,20,133.07,2661.4
2024/4/6,New York,Luka,18,121.06,2179.08
2024/4/6,New York,Jordan,9,142.64,1283.76
2024/4/6,New York,LeBron,17,146.89,2497.13
2024/4/6,New York,KD,12,132.78,1593.36
2024/4/6,New York,Kyrie,15,124.37,1865.55
2024/4/6,Los Angeles,Luka,14,112.9,1580.6
2024/4/6,Los Angeles,Jordan,8,150.19,1201.52
2024/4/6,Los Angeles,LeBron,4,141.61,566.44
2024/4/6,Los Angeles,KD,18,127.69,2298.42
2024/4/6,Los Angeles,Kyrie,15,124.12,1861.8
2024/4/6,Chicago,Luka,7,113.57,794.99
2024/4/6,Chicago,Jordan,4,155.75,623
